type,year,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,Total_PM10,Total_PM2.5,Total_NOx,Total_SOx,Total_CO,Total_HC,Total_CO2,Total_N2O,Total_CH4
cruise_ship,2010,0,18.03,11.52,0.23,6.28,10.05,4.82,15.98,5939.5,1187.9,False,SV,1757.8,4147.857227418415,3733.593278994478,214860.76973618285,8338.272764236131,23512.881229144474,13001.303476968522,13789586.725526335,593.424983080886,260.02606953937044
other_ship,2022,0,25.619999999999997,19.86,0.25,5.51,9.59,5.5,14.98,43317.0,8663.4,True,SV,1395.5,20021.11003390444,17942.658579131356,260781.12384458043,48031.95754048582,115605.05038400814,47848.68435952486,79477068.66432117,3303.920022959148,956.9736871904971
general_cargo_ship,2021,0,26.3,20.29,0.26,5.75,9.01,5.27,18.22,8842.5,1768.5,False,SV,127.0,5666.054866483186,5110.315588884014,62048.72380978646,10324.141711088056,33095.720997718476,24249.49312839149,17063788.762630578,777.6329085011198,484.98986256782985
other_ship,1990,0,19.900000000000002,14.14,0.22,5.54,10.86,5.47,16.39,25432.5,5086.5,True,SV,1673.3,9146.649693482821,8188.813844313351,771813.9881098135,21960.768999794574,53423.368516111805,21919.581069711076,36336635.73492429,1510.9417705474905,438.3916213942215
general_cargo_ship,2006,0,26.759999999999998,19.18,0.18,7.4,13.05,4.09,22.52,20437.3,4087.5,True,SV,845.5,9440.899151847616,8450.324664533637,630519.8551255069,21287.617262279928,54918.74920009334,20522.99163622385,35263486.23455839,1468.487457172825,410.45983272447694
other_ship,1999,0,19.46,13.12,0.25,6.09,9.34,4.97,14.75,26087.3,5217.5,False,SV,1078.2,12433.172876402017,11158.836368513055,824633.6656544751,24623.334371773402,70848.28173610511,42387.26637740248,40659756.66726831,1751.9493448848318,847.7453275480495
cruise_ship,2022,0,22.98,16.71,0.2,6.07,11.7,4.99,19.68,40824.9,8165.0,True,SV,1127.9,28966.352650958164,25928.443238314463,325456.10511873267,65541.63525810569,168045.93667366315,63403.14334560672,108565054.56542502,4519.9591792642095,1268.0628669121343
ro_ro_ship,2023,0,18.73,12.96,0.23,5.54,10.29,5.47,17.28,36293.8,7258.8,False,SV,572.5,17023.003901807006,15368.724736667406,174363.35217646963,32458.311220944557,95426.19745395928,62399.848853272764,53615495.05626492,2350.9108249067767,1247.9969770654552
general_cargo_ship,1997,0,29.020000000000003,22.39,0.21,6.42,11.37,4.72,18.57,48351.5,9670.3,True,SV,1921.1,24474.03453744702,21903.11641673447,1898173.8910271106,56021.01331986596,142549.43682461957,54559.46247507799,92774476.11831746,3861.1677281632556,1091.18924950156
ro_ro_ship,2023,0,22.42,15.61,0.21,6.6,11.17,4.59,18.35,25696.1,5139.2,True,C3,943.8,10374.811863159426,9297.378820189419,119558.03829549396,23319.140406868304,62135.050224097635,24677.176451848405,38611696.01373486,1678.3572633266633,493.54352903696815
other_ship,1999,0,23.68,16.65,0.23,6.8,10.4,4.45,17.72,29146.9,5829.4,True,C3,1938.6,12410.92318809264,11110.632959437731,951121.7398112626,27887.17260497347,74297.48509616133,29518.135714357493,46176389.719655395,2008.1975714871683,590.3627142871497
bulk_carrier,2003,0,24.749999999999996,18.81,0.22,5.72,10.65,5.29,18.29,36771.2,7354.2,False,SV,1420.8,22712.42882955786,20502.9056530468,1300683.8289676195,41585.518786999986,122606.88085997694,87272.48723402726,68708083.27360176,3091.789429513194,1745.449744680545
oil_tanker,1996,0,27.08,22.24,0.23,4.61,10.2,6.57,16.94,18087.3,3617.5,False,SV,355.8,8153.486002950307,7313.466952826749,559809.2462868439,17031.248766475335,46737.03998665379,23935.198523025803,28125944.715156786,1187.3692320960968,478.703970460516
other_ship,2008,0,26.94,21.11,0.19,5.64,12.37,5.37,19.26,23082.3,4616.5,True,C3,485.3,11187.75949103291,10025.153081522249,759551.6443088374,25127.05724666303,66906.66275983893,26470.88046198133,41606807.13791225,1805.4916135210071,529.4176092396267
cruise_ship,1999,0,25.250000000000004,19.17,0.21,5.87,11.01,5.16,20.33,20825.8,4165.2,False,SV,1883.6,18851.201350544514,16892.6693873905,1292879.8554287737,38277.885219236014,105667.09251144926,55260.10409150421,63350560.973158605,2729.5099478359425,1105.2020818300844
cruise_ship,2019,0,16.4,10.86,0.25,5.29,9.34,5.72,19.07,29357.9,5871.6,True,C3,1119.2,15412.981776114417,13810.00730808385,177153.3853396782,34556.6875711016,92064.15955732252,36556.541774228004,57224108.30764526,2491.486152173334,731.1308354845601
ro_ro_ship,2010,0,20.330000000000002,13.65,0.24,6.44,10.02,4.7,17.07,11579.3,2315.9,False,C3,1325.2,6220.885498474539,5621.841009016689,302285.95829689386,11113.678558867603,31033.16992591242,25172.937942543766,18353678.627534103,834.8850276771354,503.45875885087537
oil_tanker,2001,0,24.43,17.34,0.21,6.88,11.15,4.4,19.36,36844.7,7368.9,True,C3,1649.0,11938.439510762,10698.732727529754,814953.7024946033,26827.56947167291,71565.68431777846,28565.418360428797,44420855.73259427,1937.1850305199591,571.3083672085759
ro_ro_ship,2006,0,19.84,13.85,0.22,5.77,10.65,5.25,17.12,26793.9,5358.8,False,C3,1471.1,12898.407286363326,11637.755257061455,755512.314687551,24894.85344915677,67739.39435013315,45742.41341889984,41132294.79972847,1795.8899283556543,914.848268377997
bulk_carrier,2007,0,18.38,12.09,0.27,6.02,8.8,5.03,15.29,49807.6,9961.5,False,C3,579.2,22168.74727986924,20001.958756783475,1315403.7643787428,43973.60435418476,116215.74320260755,75154.05551465068,72618914.43672074,3126.779439916684,1503.0811102930136
bulk_carrier,2022,0,30.0,23.47,0.36,6.17,6.58,4.91,15.47,32821.2,6564.2,False,C3,1388.9,22227.74190087665,20026.158457011676,228256.56783913862,43805.223944869605,118072.42468541526,74334.77709177005,72420350.14194624,3134.5607560273156,1486.695541835401
bulk_carrier,2000,0,16.86,10.14,0.24,6.48,9.65,4.67,19.59,37996.0,7599.2,True,SV,630.5,11173.717439844255,10005.458965512364,794426.2810652547,25939.649187622737,63766.80719065886,25665.473429247413,42949370.18742418,1785.5288901820122,513.3094685849483
ro_ro_ship,2019,0,18.88,11.69,0.28,6.91,8.49,4.38,14.63,23701.9,4740.4,True,SV,1462.2,8012.48164554671,7179.983877871841,104933.00357858933,19215.087497710716,46156.00390924167,19295.003409493213,31795914.998964444,1321.4759055705445,385.9000681898642
reefer_ship,1996,0,26.28,19.94,0.3,6.04,7.96,5.01,15.91,37190.3,7438.1,True,SV,1501.5,25300.4792429565,22642.81887953181,1988491.0551854582,58225.38986436193,144635.24175113643,57133.99793865731,96419210.35109615,4011.55960590239,1142.6799587731462
oil_tanker,2003,0,22.589999999999996,16.5,0.24,5.85,9.73,5.18,15.57,24784.4,4956.9,True,C3,848.1,8022.847557630405,7203.944444894812,584989.9759145486,18413.964388907545,50097.06227876893,21828.703863218812,30459495.87154887,1390.5499427476975,436.5740772643763
ro_ro_ship,2003,0,25.33,19.33,0.25,5.75,9.49,5.27,14.96,23479.0,4695.8,True,SV,961.5,10679.142165160398,9569.457642516516,798626.3234825584,25531.110231864106,61823.9647477643,25482.675174239877,42248760.7662781,1756.6192240456367,509.6535034847975
reefer_ship,2013,0,24.07,17.17,0.25,6.65,9.29,4.55,14.43,26603.1,5320.6,True,C3,186.4,17293.8386038635,15501.231998528994,1020683.483108761,38932.58702326724,103980.87416110327,41726.550706941205,64457697.094599545,2819.0305723956258,834.531014138824
bulk_carrier,2007,0,25.43,19.45,0.25,5.73,9.26,5.28,19.08,15306.5,3061.3,True,SV,706.4,6779.954187611273,6070.397707110369,475117.4945436398,15630.972144621597,38669.91313016024,15376.877937648185,25883873.68122741,1076.2995876863622,307.5375587529637
bulk_carrier,1997,0,26.819999999999997,20.72,0.22,5.88,10.5,5.15,16.64,10544.8,2109.0,False,C3,432.1,6408.837511306343,5748.609547052258,428008.68024904316,12675.519853707749,34244.30649083507,21155.58394689299,20954850.75087847,906.9409827562313,423.11167893785984
ro_ro_ship,2017,0,21.0,14.36,0.21,6.43,10.99,4.71,16.89,19469.2,3893.8,True,SV,269.6,7254.70737368471,6498.8191911217655,89627.88045752961,17014.161153620007,42584.097167320084,16817.67194738916,28163738.532224305,1171.3742251904964,336.35343894778316
oil_tanker,2021,0,19.17,13.5,0.25,5.42,9.29,5.59,17.97,28106.3,5621.3,False,SV,1735.9,10654.308670844981,9631.039848342978,108408.67928370147,19819.690583726704,59091.495487576045,41667.11623584728,32721413.306476668,1446.311816715132,833.3423247169455
bulk_carrier,2000,0,19.650000000000002,13.21,0.22,6.22,10.8,4.87,17.92,17901.7,3580.3,False,SV,770.0,9181.166279294064,8295.083165552294,520305.1437827945,16507.222216489317,49570.76665555846,36673.92897577436,27263561.464949936,1236.7909155492657,733.4785795154871
general_cargo_ship,2001,0,27.83,20.95,0.27,6.61,8.74,4.58,15.85,40429.8,8086.0,True,SV,1270.0,19738.036463881228,17675.72439316348,1404879.7976152047,45889.316889338545,113482.81878349028,45322.34969264681,75977417.29357062,3159.021544054288,906.4469938529362
general_cargo_ship,2014,0,21.68,15.77,0.27,5.64,8.82,5.37,15.56,10172.8,2034.6,False,SV,1442.2,5202.22068015325,4691.191159084273,266889.09073224606,10389.16160217825,29464.345353407214,17247.484681886668,17161161.142205037,737.1222505938224,344.94969363773333
oil_tanker,1993,0,20.07,14.09,0.23,5.75,10.07,5.27,19.78,10384.1,2076.8,False,SV,1826.0,4214.808791781079,3785.6411188695315,262856.3658018836,7397.382133283623,22488.235184446898,17695.605545464885,12212978.889323331,559.4127400823202,353.9121109092977
container_ship,1997,0,26.31,20.47,0.25,5.59,9.6,5.42,16.18,27159.0,5431.8,False,SV,738.2,16505.8724337131,14800.499757372805,1125278.245120787,33802.432386964916,94493.8655303184,49957.2970604408,55880687.743218064,2382.4052430596075,999.145941208816
reefer_ship,1990,0,26.939999999999998,21.31,0.23,5.4,10.44,5.61,16.86,15209.8,3042.0,True,C3,1517.6,10950.400855870528,9802.954952909728,836377.5567825794,24591.942952814326,65468.18843760888,25855.10202968787,40721089.13670178,1765.5515615405152,517.1020405937575
reefer_ship,2001,0,24.9,19.04,0.3,5.56,7.97,5.45,15.59,28345.9,5669.2,True,SV,767.1,18392.247320243197,16470.601189229037,1310707.5393829755,42813.48484921754,104696.56500285535,42237.54405520522,70883862.66966166,2947.8269922733093,844.7508811041043
container_ship,2007,0,22.4,16.16,0.24,6.0,10.0,5.05,18.1,36050.4,7210.1,False,SV,876.3,21307.7779929397,19232.520727987318,1222089.8276718645,39136.314009235444,115230.45920900712,81378.1092788662,64655141.34904785,2904.9676231544327,1627.562185577324
oil_tanker,2020,0,25.21,18.96,0.25,6.0,9.26,5.05,15.89,17071.4,3414.3,True,C3,755.4,6012.635033690673,5395.5161263165555,74915.17394103197,13690.417859109333,37056.837031023184,15835.44423537157,22653383.93360666,1025.170439256126,316.70888470743137
bulk_carrier,2022,0,19.509999999999998,13.21,0.28,6.02,8.56,5.03,16.91,46035.3,9207.1,False,SV,950.7,21499.28809224173,19393.46504178972,220424.61361446953,41577.24600213876,120352.51792203196,75978.82312496574,68702911.34046695,2994.7156987360067,1519.5764624993149
bulk_carrier,1992,0,19.69,12.59,0.23,6.87,10.4,4.41,16.18,43233.7,8646.7,False,SV,1831.2,23143.06961284403,20785.243039851557,1451994.956091697,40961.20167931667,124349.22130506326,95430.8957060854,67630568.1663546,3089.7316505849403,1908.617914121708
container_ship,1992,0,22.200000000000003,15.88,0.25,6.07,9.6,4.99,19.47,20946.3,4189.3,False,C3,83.6,11426.475923072834,10295.252711129398,791627.6162259872,21418.152376958882,62099.31342519456,45573.22186468369,35413859.1913927,1592.110901929037,911.4644372936739
ro_ro_ship,2001,0,18.82,10.33,0.26,8.23,9.18,3.68,14.23,22853.6,4570.7,True,C3,1541.1,8015.658727189091,7190.1570009814095,562934.6525844481,18201.953006675016,48949.70834825613,20299.14531848397,30124000.958859563,1338.1233545040159,405.9829063696794
cruise_ship,2021,0,23.529999999999998,17.24,0.22,6.07,10.84,4.99,19.16,25202.4,5040.5,True,SV,884.0,18306.63139033059,16386.60581848589,206331.62785298884,41465.37966986982,105875.98394547058,40168.26871900069,68683798.52652487,2859.075839806039,803.3653743800138
oil_tanker,1998,0,30.5,23.35,0.25,6.9,9.4,4.39,16.77,31524.2,6304.8,False,C3,1070.8,17619.283241780235,15814.961297223848,1130922.0748941367,32329.47842893607,88674.55216661652,67418.89028378342,53415791.225544035,2401.1395888128764,1348.3778056756682
general_cargo_ship,2011,0,24.43,18.72,0.28,5.43,8.44,5.58,14.12,19796.8,3959.4,False,C3,365.9,10963.48889285422,9878.378287670192,577666.7185665715,22882.494753307157,59276.856723335535,32308.339515196363,37787317.27662338,1595.4604608029117,646.1667903039272
cruise_ship,2002,0,16.86,10.63,0.25,5.98,9.6,5.06,15.2,14627.1,2925.4,False,SV,1878.8,9533.833142187756,8581.293383573768,579627.0613760476,19555.519963094084,54594.928310915064,28683.294498997497,32329187.100585565,1377.8020311397854,573.66588997995
ro_ro_ship,2019,0,21.200000000000003,15.76,0.21,5.23,11.17,5.79,17.24,28522.9,5704.6,True,SV,1023.0,10847.079333349337,9719.689975925594,139233.32328499015,25849.096106510817,63064.0462219657,25723.208266497957,42776751.55529378,1778.934365938376,514.4641653299592
cruise_ship,2003,0,21.32,14.51,0.2,6.61,11.67,4.58,17.43,13189.8,2638.0,False,SV,1084.4,10853.185090433315,9768.467473981444,647930.8289396381,21308.017076857737,60301.226103502544,35144.33444539164,35244470.93719887,1540.1634458401236,702.8866889078329
oil_tanker,2006,0,19.86,14.08,0.24,5.54,10.04,5.47,17.21,43245.6,8649.1,True,SV,1434.3,11477.714785643067,10288.14991295619,892759.4811262516,27959.00736670552,65882.93917414501,28367.181723855945,46252804.05622107,1921.2760824581253,567.3436344771188
ro_ro_ship,1992,0,19.25,13.46,0.26,5.53,9.1,5.48,15.09,21154.8,4231.0,True,C3,1746.7,7931.565580449624,7105.945758588163,647225.4978625828,18206.82847073624,49512.914800645594,21601.855309125247,30115998.610512994,1374.0570983874927,432.0371061825049
ro_ro_ship,2019,0,27.9,21.86,0.21,5.83,11.31,5.19,17.66,35963.2,7192.6,False,SV,863.5,21751.556870979075,19579.151433798936,225260.69275377074,43760.86039721462,123328.88480812951,68011.0643303695,72370152.49912845,3113.826684592059,1360.22128660739
reefer_ship,2002,0,25.830000000000002,18.78,0.25,6.8,9.42,4.45,19.02,22987.9,4597.6,True,SV,1988.7,15208.521662637853,13612.472258948188,1023303.0129608561,34373.679628998645,87492.712057657,33317.4534431824,56939936.51441464,2370.066825860478,666.349068863648
other_ship,2024,0,18.740000000000002,11.98,0.21,6.55,11.18,4.62,18.66,32344.3,6468.9,True,C3,1258.9,10999.327325940465,9859.205040339893,128375.12979979393,24779.714574284553,66199.00742710257,26608.251797216355,41025533.34906791,1794.4112190792398,532.1650359443271
container_ship,2005,0,30.659999999999997,23.79,0.22,6.65,10.76,4.55,16.27,24705.0,4941.0,True,C3,845.7,14521.881903993155,13012.755686549854,984356.8048887259,32615.080772490863,86794.5308416812,34255.4184357333,54005980.35463166,2339.864536210906,685.1083687146659
ro_ro_ship,2007,0,18.630000000000003,12.72,0.26,5.65,9.02,5.36,17.71,37270.1,7454.0,True,SV,1317.8,12285.313839526025,11005.212807852815,907874.4254495968,29097.68469382428,69603.01174527794,29120.78332767795,48161008.1535525,2001.789830929203,582.4156665535589
general_cargo_ship,2017,0,27.37,21.21,0.22,5.94,10.84,5.1,16.54,14492.6,2898.5,False,C3,1248.9,8960.256472164103,8072.462976490513,92535.12837436725,17758.061815887093,47950.88031589777,29395.47272107222,29357859.091162995,1269.8388938333271,587.9094544214444
cruise_ship,1991,0,28.6,22.6,0.25,5.75,9.38,5.27,18.83,5362.7,1072.5,True,SV,1877.5,4723.088417569777,4226.468056520281,358513.3416757423,10675.576155686802,27153.003913722645,10343.697701818128,17684034.880514286,736.0344951006539,206.8739540363626
other_ship,2003,0,29.47,21.75,0.22,7.5,10.61,4.04,19.76,11432.7,2286.5,True,C3,1353.7,5905.673524978738,5288.311485533919,391751.52881829214,13165.0073678526,34817.53474537912,13320.863427906868,21807139.35127122,931.2126504697108,266.4172685581374
ro_ro_ship,1990,0,16.060000000000002,10.39,0.22,5.45,10.52,5.56,18.26,49851.1,9970.2,False,SV,465.9,20175.822858925505,18111.589039863156,1308864.2174672442,38371.32048554036,112122.03672715192,74452.26461703182,63379247.33049132,2781.4213203234913,1489.0452923406365
bulk_carrier,2023,0,28.12,21.62,0.22,6.28,10.66,4.82,16.55,17285.9,3457.2,False,SV,1209.8,12117.257401939965,10938.088860077401,121992.54516249342,22240.57571676211,65852.59763261283,46320.34892339687,36746441.58208027,1652.031983686273,926.4069784679375
container_ship,2022,0,28.5,21.59,0.21,6.7,11.07,4.52,18.27,47955.2,9591.0,True,SV,1303.3,25353.64330125212,22698.832619681096,291867.3213993848,57890.30513860061,147494.1761047379,56295.94833198894,95874783.76916361,3990.557297483063,1125.9189666397788
cruise_ship,2012,0,29.31,23.31,0.25,5.75,9.38,5.27,15.72,31100.0,6220.0,True,SV,429.4,28350.235951081064,25382.01681917617,1679513.6972747114,64889.330880861744,163628.10532311362,63184.87884780741,107462798.33437946,4472.840912861924,1263.6975769561482
cruise_ship,2022,0,26.490000000000002,19.84,0.23,6.42,10.14,4.72,19.11,24683.2,4936.6,False,SV,397.7,23308.156235005583,20940.61097440086,240313.47020714643,47469.25568835791,130804.96216673045,67709.0792735347,78560236.49773027,3380.5447958797104,1354.1815854706942
other_ship,2008,0,19.919999999999998,14.61,0.28,5.03,8.29,6.02,15.37,37123.8,7424.8,True,C3,158.2,14469.344909294803,12994.709303933187,1061307.6055408202,33261.37404703367,90591.28507401774,39819.94388193336,55014803.169053376,2522.78037382654,796.3988776386672
oil_tanker,2016,0,20.59,13.6,0.26,6.73,9.06,4.5,15.88,16346.2,3269.2,True,SV,1561.3,4452.981128833433,3990.433480935565,59088.3267009993,10733.9669998191,25653.222175087423,10838.382295917956,17760797.63406212,737.4505306575368,216.76764591835914
general_cargo_ship,2016,0,22.53,14.67,0.23,7.63,10.29,3.97,19.0,31799.8,6360.0,True,C3,534.7,12688.513062677717,11365.779738719613,143151.8512902117,28380.107800100493,75333.60063187688,29363.722008505898,47002343.57037911,2025.4784191600536,587.2744401701179
oil_tanker,1990,0,24.73,17.5,0.25,6.98,9.61,4.34,16.65,11868.1,2373.6,False,SV,1773.3,5779.11389047362,5189.779195151026,363848.59055367694,10285.751633604763,30854.6611806062,23563.140002662603,16984972.13555595,773.9006058697448,471.2628000532521
ro_ro_ship,2009,0,22.27,15.58,0.25,6.44,9.4,4.7,17.06,40004.4,8000.9,True,C3,1983.1,16197.39751081049,14519.386763170613,963645.2276897834,36504.63659875464,97732.79710634256,39736.438466100575,60435670.14818054,2661.4963431432116,794.7287693220114
container_ship,1999,0,21.72,16.36,0.21,5.15,10.98,5.88,17.66,23398.2,4679.6,False,C3,260.4,11995.238599524022,10757.718414055402,813864.1165154579,24422.757872592418,65049.51314878718,37114.39595366031,40366389.13288991,1724.1772138154759,742.2879190732062
ro_ro_ship,1995,0,23.44,16.19,0.22,7.03,10.7,4.31,20.04,36159.9,7232.0,True,C3,1831.9,14974.69402439019,13403.558430170815,1131615.5305839174,33468.62194626551,88796.93170490288,34520.30316111509,55431740.14773177,2386.199170404061,690.4060632223017
cruise_ship,2008,0,18.12,11.29,0.22,6.61,10.5,4.58,17.48,49398.2,9879.6,False,SV,1822.7,35657.96796901093,32116.09317671594,2107717.009297245,68866.89288624923,197025.33235651779,120662.21914835421,113881762.44352457,5010.146989313124,2413.2443829670838
