type,year,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,Total_PM10,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,Total_PM2.5,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,Total_NOx,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,Total_SOx,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,Total_CO,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,Total_HC,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,Total_CO2,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,Total_N2O,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4
oil_tanker,2021,0,22.07,15.65,0.27,6.15,8.74,4.92,15.67,26764.1,5352.8,True,C3,592.9,180.54108505603025,790.7437673176363,65.9036736,2064.066444,5252.461764000001,8353.716733973666,166.0591798376321,727.3151228803927,58.966444800000005,1846.7962920000002,4699.571052000001,7498.708091518026,4237.994773868895,24107.979556388476,693.72288,21727.0152,55289.071200000006,106055.78361025738,527.9312720525144,2226.8294134196617,145.6818048,4562.673192,11610.704952,19073.820634272175,1599.9057193658905,7509.543927750765,381.54758400000003,11949.858360000002,30408.989160000005,51849.84475111666,977.9987939697451,6037.184229568966,138.74457600000002,4345.40304,11057.814240000002,22557.14487953871,864964.7025897803,3648446.1960516656,241415.56224,7561001.289600001,19240596.7776,31556424.528081447,47.26994170853768,268.89669505202534,10.058981760000002,315.04172040000003,801.6915324000001,1442.958871320563,19.5599758793949,120.74368459137932,2.77489152,86.90806080000002,221.15628480000004,451.1428975907743
cruise_ship,2012,0,19.490000000000002,12.52,0.23,6.74,10.3,4.49,16.41,49398.6,9879.7,False,C3,1278.4,525.375739509152,9297.3022969748,345.39431200000007,10121.555056000001,18801.464288000003,39091.091692483955,483.23330051109167,8551.529385452757,309.03701600000005,9056.128208,16822.362784000004,35222.290693963856,29499.707298642228,331556.92815403856,19087.580400000003,559349.0952,1039028.2896000003,1978521.600652681,1126.6078692148128,9024.97753833671,763.5032160000001,22373.963808,41561.13158400001,74850.18401555152,3090.445526524424,31952.771680202593,1999.6512800000005,58598.47664000001,108850.58272000003,204491.92784672705,1404.7479666020108,72224.3725013117,727.1459200000002,21308.53696,39582.03008000001,135246.83342791372,1845838.8281150423,14696943.698340572,1265233.9008000002,37076854.3104,68872732.33920002,123757603.07685563,81.47538206291664,915.728658711154,52.71807920000001,1544.8689296000002,2869.6971808000008,5464.4882303740715,28.09495933204022,1444.4874500262338,14.542918400000003,426.1707392,791.6406016000002,2704.936668558274
other_ship,1999,0,24.120000000000005,17.71,0.26,6.15,9.05,4.92,14.76,11880.7,2376.1,True,SV,223.0,71.90141034047394,192.2996901222222,19.9544878,1249.4127825,3597.9025005,5131.470871262696,64.98041897080266,173.7895595222222,17.8540154,1117.8956475,3219.1759215,4593.6955628930245,11654.60768917486,63583.92230666665,1449.325956,90746.82315,261321.33951,428756.0186118415,296.94755563865374,1182.835231572222,44.10992039999999,2761.8598349999997,7953.258158999999,12239.010701610874,1096.5356696804304,357.2130466666666,115.525982,7233.442425,20829.961845,29632.6789683471,277.6940981658233,1677.8188555555553,42.009448,2630.3427,7574.53158,12202.396681721379,486520.05998652236,1937961.96295,73096.43952,4576796.2979999995,13179684.949199999,20254059.70965652,20.649048325150964,78.47862388888888,3.04568498,190.69984575,549.15353955,842.0267424940398,5.553881963316466,33.556377111111104,0.84018896,52.606854,151.4906316,244.04793363442758
cruise_ship,2004,0,22.29,15.34,0.22,6.73,10.81,4.5,19.42,42533.4,8506.7,True,C3,65.2,228.66028187719039,550.4680770655696,284.46404800000005,8702.013832000002,19834.902256,29600.508494942762,210.01949802850643,505.5929620873981,254.52046400000006,7786.012376000002,17747.017808000004,26503.16310811591,33569.550134426594,108839.9614073745,18265.58624,558760.8881600001,1273609.51328,1993045.4992218013,613.4512502930552,1418.1960939926876,628.8152640000001,19236.030576000005,43845.573408000004,65742.06659228576,2621.007183572538,6880.850963319618,1646.8971200000003,50380.080080000014,114833.64464000003,176362.4799868922,1510.6297560491967,5406.382899751128,598.8716800000001,18320.029120000003,41757.68896000001,67593.60241580033,1004907.7111154192,2323177.5793858115,1042036.7232000002,31876850.668800008,72658378.79040001,108905351.47290125,60.84480961864821,197.27243005086632,43.41819680000001,1328.2021112000002,3027.4324496000004,4657.169997269515,30.212595120983938,108.12765799502257,11.977433600000003,366.4005824000001,835.1537792000001,1351.8720483160068
other_ship,2001,0,29.770000000000003,23.76,0.23,5.78,10.4,5.24,20.19,33133.8,6626.8,True,SV,694.1,89.59619819010541,231.64734108078736,49.230497200000016,3274.8982920000003,13462.211664000002,17107.583992470896,82.40933737271727,213.06600356093807,44.04833960000002,2930.1721560000005,12045.136752000002,15314.832588533658,18425.444617332767,75972.56054061609,3161.116136000001,210282.94296000001,864415.6963200001,1172257.760573949,442.7314578317393,1476.7978342352264,108.82530960000003,7239.248856000001,29758.573152000004,39026.176609666974,733.268118179891,441.93451398560387,285.0186680000001,18959.937480000004,77939.12016000002,98359.27894016552,489.53979480759756,2209.6725699280196,103.64315200000004,6894.522720000001,28341.498240000004,38038.87647673562,725372.987021079,2419591.464071181,180339.08448000005,11996469.532800002,49314206.93760001,64635980.00597227,30.205646913660278,97.09167352714024,7.5141285200000025,499.8528972000001,2054.7586224,2689.4229685608007,9.790795896151952,44.19345139856039,2.0728630400000005,137.8904544,566.8299648000001,760.7775295347125
ro_ro_ship,2002,0,29.369999999999997,23.11,0.22,6.04,10.61,5.01,19.01,46669.2,9333.8,False,C3,287.6,353.8346094116005,7034.014460225918,58.52292599999999,4820.160996,18442.702089,30709.235080637518,325.4521541112047,6469.7887013842665,52.36261799999999,4312.775627999999,16501.365027,27661.74412849547,22431.064987721584,291457.30419688625,3757.787879999999,309505.07447999995,1184215.6078199998,1811366.8393646076,751.5995474359521,6827.983051441765,129.36646799999997,10655.092727999998,40768.078301999994,59132.12009687771,1010.8438231137179,24174.351964007292,338.81694,27906.19524,106773.53841,160203.74637712102,1053.1854482536792,54642.43974515854,123.20615999999998,10147.70736,38826.741239999996,104793.27995341222,1219695.8526826678,11119194.707575718,214378.71839999995,17657010.806399997,67558529.7576,97768809.84265837,53.31974464294475,692.8083460417788,8.932446599999999,735.7087836,2814.9387398999997,4305.708060784724,21.063708965073587,1092.8487949031708,2.4641231999999995,202.9541472,776.5348247999999,2095.865599068244
reefer_ship,2009,0,28.049999999999997,21.79,0.22,6.04,10.62,5.01,17.4,38134.3,7626.9,True,C3,209.0,271.0937242174366,853.3709388892498,63.760884,5864.2623948,21156.0062223,28208.494164206684,249.34823831764226,784.9187245398446,57.049212000000004,5246.9716164,18929.058198900002,25267.34599015749,23233.33493504347,107379.25672641615,3523.6277999999998,324077.65866,1169147.712285,1627361.5904064595,795.5032841798464,2425.2427108050265,140.945112,12963.1063464,46765.9084914,63090.70594478487,2329.0559897937674,8225.262061583133,369.14196000000004,33950.992812000004,122482.141287,167356.5941103769,1278.0241713037049,6735.258038395278,134.23344,12345.815568,44538.960468000005,65032.29168569899,1303355.7548782022,3973527.334161851,233566.1856,21481719.08832,77497791.21432,104489959.57728006,64.16825839202482,296.57128048248273,9.7319244,895.07162868,3229.07463393,4494.617725884507,25.5604834260741,134.70516076790557,2.6846688,246.91631136,890.77920936,1300.6458337139798
reefer_ship,2003,0,22.11,15.75,0.24,6.12,9.95,4.95,17.06,23691.0,4738.2,False,C3,1200.5,210.9445953506232,4828.169030836773,43.212384,3691.4179032,9499.972545,18273.716458387396,194.02390588399564,4440.882744940775,38.663712,3302.8475976,8499.975435,16476.39339542477,13762.160766190389,200057.18468332267,2774.68992,237027.886416,609998.2370999999,1063620.158885513,452.34643174117593,4686.74844194032,95.52211199999999,8159.9764176,20999.939309999998,34394.53271328149,545.9742467898483,16593.349097183884,250.17696,21371.366808000002,54999.84105,93760.70816197374,564.0229822209176,37506.737701313374,90.97344,7771.406112000001,19999.9422,65933.08243553429,741126.1986382857,7632249.242381707,158293.7856,13522246.634879999,34799899.427999996,56853815.28949998,32.71333296881322,475.5457668701933,6.5955744,563.42694312,1449.9958095,2528.2774268590065,11.280459644418352,750.1347540262675,1.8194687999999999,155.42812224,399.99884399999996,1318.6616487106858
general_cargo_ship,2018,0,27.51,20.21,0.21,7.09,11.19,4.27,16.89,17064.2,3412.8,False,SV,1524.5,194.87141772493135,2664.992425450285,23.1490224,2068.8222960000003,5897.164824000001,10848.999985575218,179.24002058122028,2451.222979558551,20.7122832,1851.0515280000004,5276.410632000001,9778.637443339772,2709.4421715765857,23533.210696339233,243.67392,21777.076800000003,62075.41920000001,110338.82278791582,417.87935030854266,2586.932855496403,51.1715232,4573.186128,13035.838032000001,20665.007889004948,1146.3024572054787,12281.372339410691,134.020656,11977.392240000003,34141.48056000001,59680.56825261618,521.0465714570357,20702.50052120223,48.734784000000005,4355.415360000001,12415.083840000003,38042.781076659274,684655.1948945449,4212753.59047875,84798.52416,7578422.726400001,21602245.881600004,34162875.9175333,30.220701144508073,262.4858116130145,3.5332718400000003,315.76761360000006,900.0935784000002,1512.1009765975227,10.420931429140715,414.0500104240446,0.9746956800000001,87.10830720000001,248.30167680000005,760.8556215331853
reefer_ship,2012,0,28.66,22.92,0.31,5.43,7.53,5.58,15.72,17676.6,3535.3,True,C3,933.8,88.97263026164171,658.2623178819035,41.645834,2443.7372367000003,10315.001374800004,13547.619393643548,81.83578826204479,605.4605276774726,37.26206200000001,2186.5017381000002,9229.211756400004,12140.271872439522,9422.438234910882,79782.2171503533,2301.4803,135048.636765,570039.5496600001,796594.3221102643,258.4139069001734,1876.3523967849303,92.059212,5401.945470600001,22801.581986400008,30430.352972685112,808.2398281400067,6280.4080543969285,241.10746000000003,14147.952423000002,59718.42901200002,81196.13677753696,560.1065873101387,4936.75274269068,87.67544000000001,5144.709972000001,21715.79236800001,32445.037110000827,423386.3761431768,3074223.253585285,152555.2656,8951795.35128,37785478.72032001,50387438.96692847,26.023877029753866,220.35088546288057,6.356469400000001,372.9914729700001,1574.3949466800007,2200.117651542635,11.202131746202776,98.73505485381361,1.7535088,102.89419944000001,434.31584736000013,648.9007422000166
cruise_ship,2006,0,24.39,18.8,0.21,5.38,11.31,5.63,19.17,13410.1,2682.0,False,C3,1296.4,108.14697938992988,1479.7986981031634,85.60944,2193.23232,7664.0832,11530.870637493093,99.47208799501571,1361.0982677740326,76.59792000000002,1962.3657600000004,6857.337600000001,10356.87163576905,7055.578334530185,65105.22140176987,5497.0271999999995,140828.6016,492114.81599999993,710601.2445363,231.90876329070528,1795.4924984889071,189.24192,4848.19776,16941.6576,24006.498541779612,636.1587022937052,5714.141855031153,495.63360000000006,12697.660800000003,44371.008,63914.60295732487,289.16304649713874,10672.987115044243,180.23040000000003,4617.3312000000005,16134.912,31894.623761541385,379960.2430972403,2929734.9630796444,313600.896,8034156.288000001,28074746.88,39732199.27017689,16.771456696834047,154.75831316814154,13.066704000000001,334.75651200000004,1169.78112,1689.1341058649757,5.783260929942775,213.45974230088487,3.6046080000000003,92.346624,322.69824,637.8924752308276
ro_ro_ship,1998,0,18.05,11.13,0.27,6.65,8.8,4.55,17.5,35950.8,7190.2,False,C3,949.8,274.65958625386344,5728.215961421554,55.328589,4088.167965,6842.302173000001,16988.674274675417,248.22176511712794,5176.836884921084,49.504527,3657.8344950000005,6122.059839000001,15254.457511038214,18084.358323783792,256806.00243410113,4018.60278,296930.09430000006,496967.2104600001,1072806.268297885,564.2290174811986,5560.432342120656,122.305302,9037.00287,15125.089014000001,30409.058545601856,908.019432953949,19686.61133130532,320.32341,23668.340850000004,39613.32837000001,84196.62339425928,987.406951885547,44498.58573494881,116.48124000000001,8606.6694,14404.846680000002,68613.99000683436,924435.073529046,9055020.992954228,202677.35760000002,14975604.756000001,25064433.223200005,50222171.40328328,39.7307872264947,564.1950053476464,8.4448899,623.9835315,1044.3513843000003,2280.7055982741413,19.74813903771094,889.971714698976,2.3296248,172.133388,288.09693360000006,1372.279800136687
oil_tanker,2012,0,20.47,14.53,0.22,5.72,10.66,5.29,15.99,26462.6,5292.5,True,C3,371.7,241.9269697777777,840.4378919782054,53.094359999999995,1898.12337,4821.6315675,7855.214159255983,222.52106311111106,773.0230878088304,47.50548,1698.3209100000001,4314.0914025,7055.461943419941,19017.78853333333,101862.12483640894,2934.1619999999994,104896.29149999999,266458.586625,495168.9534947423,705.5470173155555,2395.637134503416,117.36647999999998,4195.851659999999,10658.343465,18072.74575681897,2030.2890797037037,8018.5250812841705,307.3884,10989.1353,27914.709075000002,49260.04693598788,991.8574518518516,6303.010145917152,111.77759999999999,3996.0492,10150.8033,21553.497697769002,1155971.0483199998,3925021.439822305,194493.02399999998,6953125.608,17662397.742,29891008.862142302,52.5253207111111,281.33348764341514,8.103876,289.713567,735.93323925,1367.6094906045264,19.837149037037033,126.06020291834304,2.2355519999999998,79.920984,203.016066,431.0699539553801
oil_tanker,2016,0,27.46,20.85,0.21,6.4,11.3,4.73,21.21,10005.9,2001.2,True,SV,181.9,27.927254470503495,47.81252241908108,19.1634912,803.0415360000001,2616.1587540000005,3514.103558089585,25.68710036859145,43.97729334803179,17.146281600000002,718.5108480000001,2340.7736220000006,3146.095145316624,1173.141694221173,3508.5243724043453,201.72096,8453.068800000001,27538.513200000005,40874.96902662552,135.06381596577788,313.2813968962666,42.36140159999999,1775.1444480000002,5783.087772000001,8048.938834462046,262.1456927769415,93.75004395898252,110.946528,4649.1878400000005,15146.182260000003,20262.212364735926,146.16608324532496,482.95477190990994,40.344192,1690.6137600000002,5507.702640000001,7867.7814471552365,221289.09498632437,513281.4906754293,70198.89408,2941667.9424000005,9583402.593600001,13329840.015741754,9.214818291553094,20.596600566746158,2.92495392,122.56949760000002,399.3084414000001,554.6143117782995,2.923321664906499,9.659095438198198,0.80688384,33.8122752,110.15405280000002,157.3556289431047
container_ship,2017,0,29.759999999999998,23.11,0.25,6.4,9.52,4.73,17.99,39512.0,7902.4,True,SV,712.0,128.65475479756833,318.01107866384234,48.79732,4612.472832,16655.351116799997,21763.28710226141,118.33485468011634,292.5021686105929,43.660759999999996,4126.9493760000005,14902.156262399998,19483.603421690706,5404.407267181958,22227.223246398928,513.656,48552.3456,175319.48543999996,252017.11755358084,622.2094672232837,2027.3838242321272,107.86775999999999,10195.992576,36817.09194239999,49770.5455698554,1207.6478860848094,606.6984012664719,282.5108,26703.790080000002,96425.71699199999,125226.36415935127,673.3551849684998,3033.49200633236,102.7312,9710.46912,35063.89708799999,48583.94459930085,1019430.4737299187,3321673.746933934,178752.28799999997,16896216.2688,61011180.93311998,82427253.71058384,42.45065296540542,133.28980027824005,7.448011999999999,704.0090112,2542.1325388799996,3429.330015323645,13.467103699369993,60.669840126647195,2.054624,194.2093824,701.2779417599999,971.6788919860171
ro_ro_ship,2016,0,30.68,23.37,0.22,7.09,10.86,4.27,18.05,28316.1,5663.2,True,SV,1927.9,134.47187218663132,178.92696122643784,35.508264,3433.0035239999997,11315.838132,15097.74875341307,123.68535837486942,164.57453118153643,31.770552,3071.634732,10124.697276,13516.362449556407,4444.857766959986,13129.815633669086,373.77119999999996,36136.879199999996,119114.0856,173199.40940062905,565.837449063795,1172.3809060751894,78.49195199999998,7588.744631999999,25013.957976,34419.412915138986,1999.914636293962,350.83717887536835,205.57416,19875.28356,65512.74708000001,87944.35661516934,535.9337051126967,1807.3430426912917,74.75424,7227.37584,23822.817120000003,33468.22394780399,927070.3342516541,1920833.554342642,130072.37759999999,12575633.961599998,41451701.7888,57005312.01659429,39.347031514603046,77.07786505595215,5.4196824,523.9847484,1727.1542412000001,2372.9835685705552,10.718674102253935,36.146860853825835,1.4950847999999999,144.54751679999998,476.45634240000004,669.3644789560798
oil_tanker,1992,0,24.09,17.67,0.33,6.09,7.08,4.97,13.31,5831.1,1166.2,False,C3,910.5,60.11662919485376,843.5954228003064,17.548977600000004,445.3053066,1292.0434758000004,2658.6098119951603,54.33000178572346,762.39372434894,15.701716800000003,398.43106380000006,1156.0388994000004,2386.895406134664,4052.3769123399034,44660.934148251516,1274.6099520000002,32343.227532000004,93843.15771600003,176174.30626059143,126.59043915199032,1312.2616008612551,38.7924768,984.3590988,2856.096104400001,5318.099720013246,185.03305901627488,3480.9496761451414,101.59934400000002,2578.0833540000003,7480.251702000003,13825.91713516142,196.94227418461512,5186.037435247786,36.94521600000001,937.484856,2720.091528000001,9077.501309432402,205503.4706918169,2137867.667424499,64284.67584000001,1631223.64944,4732959.258720001,8771838.722116318,8.902949277110395,98.11871896206775,2.6785281600000004,67.96765206,197.20663578000008,374.87448423917823,3.9388454836923024,103.72074870495572,0.7389043200000001,18.74969712,54.401830560000015,181.55002618864805
