type,year,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4
reefer_ship,1995,0,30.75,23.95,0.2,6.6,11.74,4.59,18.35,12174.1,2434.8,TRUE,SV,1111.8,66.77172237,87.0069574,18.50448,2045.670264,7423.303458,,60.34449776,78.63195615,16.55664,1830.336552,6641.903094,,10015.75836,30874.32892,1344.0096,148580.2613,539166.2512,,263.3568038,554.6866441,40.90464,4522.007952,16409.40764,,1087.144639,165.9910157,107.1312,11843.35416,42977.02002,,235.9199511,829.9550785,38.9568,4306.67424,15628.00728,,431484.8381,908800.811,67784.832,7493613.178,27192732.67,,18.49102319,36.46772315,2.824368,312.2338824,1133.030528,,4.718399022,16.59910157,0.779136,86.1334848,312.5601456,420.790267
other_ship,2008,0,15.84,10.47,0.19,5.18,12.11,5.84,19.08,17160.3,3432.1,FALSE,SV,1664.2,155.889693,2063.894857,21.0627977,1520.042769,3072.364439,,143.3851722,1898.341794,18.8456611,1360.038267,2748.957656,,10170.34361,90803.11518,1352.453326,97602.74622,197278.1376,,334.2875235,2504.197185,46.5598686,3360.094542,6791.542443,,916.9981942,10686.49485,121.942513,8800.24761,17787.37307,,416.817361,14885.75659,44.342732,3200.09004,6468.13566,,547698.0124,4086140.183,77156.35368,5568156.67,11254556.05,,24.17540694,215.8434705,3.21484807,232.0065279,468.9398354,,8.33634722,297.7151317,0.88685464,64.0018008,129.3627132,500.3028476
cruise_ship,2005,0,19.27,12.35,0.25,6.67,9.26,4.54,17.45,18162.7,3632.5,FALSE,C3,498.3,140.8418334,2908.41679,138.035,3682.7738,6818.929,,129.5443601,2675.121325,123.505,3295.1134,6101.147,,8774.710166,120511.455,8863.3,236472.844,437847.02,,296.5773327,2823.227143,305.13,8140.8684,15073.422,,433.4972805,9995.585242,799.15,21321.322,39478.01,,461.3983075,22593.49765,290.6,7753.208,14355.64,,481455.5634,4597552.757,505644,13490581.92,24978813.6,,20.85791761,286.4616553,21.0685,562.10758,1040.7839,,9.227966151,451.869953,5.812,155.06416,287.1128,909.0868792
bulk_carrier,2001,0,21.43,15.77,0.2,5.46,11.84,5.55,18.31,6279.1,1255.8,TRUE,C3,177.9,47.62339359,148.1916241,8.112468,586.245114,1693.239093,,43.80333528,136.3045954,7.258524,524.535102,1515.003399,,4515.478702,21199.96664,520.90584,37643.10732,108723.7733,,140.2487719,417.3254106,17.932824,1295.910252,3742.949574,,403.3981574,1407.347812,46.96692,3394.05066,9802.96317,,207.1320505,1131.415982,17.07888,1234.20024,3564.71388,,229784.1474,683747.6179,29717.2512,2147508.418,6202602.151,,10.73351495,50.39336332,1.2382188,89.4795174,258.4417563,,4.142641011,22.62831964,0.3415776,24.6840048,71.2942776,123.0908207
general_cargo_ship,1996,0,22.16,15.38,0.24,6.54,10.02,4.63,16.62,23015.2,4603,TRUE,C3,1834.5,172.0248944,505.0822601,35.682456,2573.85951,6052.89897,,155.4663484,456.4647164,31.926408,2302.92693,5415.75171,,18853.50236,79896.78275,2591.67312,186943.4802,439631.6094,,504.7935686,1435.42159,78.877008,5689.58418,13380.09246,,1491.237475,4868.262748,206.58264,14901.2919,35043.0993,,829.1377194,3986.378253,75.12096,5418.6516,12742.9452,,827055.797,2351800.46,130710.4704,9428453.784,22172724.65,,41.42057337,175.5308106,5.4462696,392.852241,923.863527,,16.58275439,79.72756506,1.5024192,108.373032,254.858904,461.0446747
other_ship,2014,0,23.3,17.41,0.24,5.65,9.99,5.36,16.98,5838.5,1167.7,FALSE,C3,450.9,53.36266857,840.1571865,9.0520104,564.0866775,1738.185674,,49.08224061,772.7648988,8.0991672,504.7091325,1555.218761,,2996.299572,31812.89516,500.24268,31173.21113,96057.62932,,114.4301075,1019.392657,20.0097072,1246.928445,3842.305173,,313.8980504,3244.209736,52.406376,3265.764975,10063.18022,,142.680932,6059.599078,19.056864,1187.5509,3659.33826,,187482.7447,1663359.947,33158.94336,2066338.566,6367248.572,,8.275494057,87.86418663,1.38162264,86.09744025,265.3020239,,2.85361864,121.1919816,0.38113728,23.751018,73.1867652,221.3645207
container_ship,2012,0,25.03,18.99,0.25,5.79,9.27,5.23,15.98,42121.1,8424.2,TRUE,C3,1820.6,292.1485864,1311.017439,52.019435,4448.381962,14589.77089,,268.7142079,1205.855612,46.543705,3980.131229,13054.00553,,26548.68417,158896.9552,2874.75825,245831.6347,806276.8123,,865.5302725,3737.006733,114.99033,9833.265389,32251.07249,,2555.169525,12508.27255,301.16515,25753.7903,84467.09462,,1480.066016,9832.203305,109.5146,9365.014656,30715.30714,,1418088.252,6122726.742,190555.404,16295125.5,53444634.42,,73.32493723,438.8582571,7.9398085,678.9635626,2226.859767,,29.60132033,196.6440661,2.190292,187.3002931,614.3061427,1030.042114
ro_ro_ship,2006,0,24.16,17.45,0.24,6.47,9.82,4.68,17.32,48723,9744.6,TRUE,SV,1302,195.287187,430.304144,66.653064,5390.566551,14538.69959,,179.6224394,395.7877688,59.636952,4823.138493,13008.31016,,34841.80872,141125.3308,4279.82832,346131.1154,933537.5523,,897.3662565,2743.274431,147.338352,11915.98922,32138.17803,,2438.159357,820.9300044,385.88616,31208.54319,84171.41865,,916.4410172,4104.650022,140.32224,11348.56116,30607.7886,,1470248.455,4494591.774,244160.6976,19746496.42,53257552.16,,61.8064872,180.3558343,10.1733624,822.7706841,2219.064674,,18.32882034,82.09300044,2.8064448,226.9712232,612.155772,942.3552608
bulk_carrier,1992,0,28.94,22.89,0.19,5.86,12.61,5.17,17.95,21701.8,4340.4,FALSE,SV,781.2,267.327025,4142.29265,26.6370348,2174.670612,8494.575138,,241.5950119,3743.569293,23.8331364,1945.757916,7600.409334,,18870.14294,185706.2694,1934.689896,157949.7602,616974.4048,,573.2520696,4020.96188,58.8818664,4807.166616,18777.48188,,1572.511912,19089.37447,154.214412,12590.19828,49179.11922,,714.7781416,32178.63395,56.077968,4578.25392,17883.31608,,939218.4781,6548032.957,97575.66432,7966161.821,31116969.98,,41.45713222,407.9910463,4.06565268,331.9234092,1296.540416,,14.29556283,643.572679,1.12155936,91.5650784,357.6663216,1108.221201
container_ship,2023,0,20.33,14.05,0.25,6.03,9.29,5.02,15.86,29359.5,5871.9,FALSE,SV,1355.8,275.8467449,4545.661296,36.2589825,3229.169198,7524.017784,,253.7200006,4181.036058,32.4422475,2889.256651,6732.015912,,3835.302335,42621.01315,381.6735,33991.25472,79200.1872,,591.5216293,5515.412852,80.151435,7138.163491,16632.03931,,1622.627911,23536.65733,209.920425,18695.1901,43560.10296,,737.5581413,32785.39473,76.3347,6798.250944,15840.03744,,969151.3977,8999590.854,132822.378,11828956.64,27561665.15,,42.7783722,475.3882236,5.53426575,492.8731934,1148.402714,,14.75116283,655.7078947,1.526694,135.9650189,316.8007488,1124.751519
reefer_ship,1998,0,26.9,19.42,0.25,7.23,9.47,4.19,17.31,46231.1,9246.2,FALSE,SV,645.9,382.2067309,6462.380485,87.8389,8510.00831,22858.14127,,345.4167782,5840.333166,78.5927,7614.217961,20452.02114,,26229.87369,289719.8901,6379.878,618095.3404,1660222.892,,804.420643,6273.092652,194.1702,18811.59732,50528.52281,,1522.998063,29781.28575,508.541,49268.46916,132336.6073,,1192.266986,50201.80699,184.924,17915.80697,48122.40267,,1317965.991,10215569.97,321767.76,31173504.12,83732980.65,,57.62623766,636.5058191,13.40699,1298.896005,3488.874194,,23.84533972,1004.03614,3.69848,358.3161394,962.4480534,2352.344152
container_ship,2022,0,28.88,22.39,0.23,6.26,10.38,4.84,16.22,32809.3,6561.9,FALSE,C3,773.3,369.8332194,4418.596417,37.2781539,3746.267453,13399.18982,,340.1674532,4064.163549,33.3541377,3351.92351,11988.74879,,5142.066153,41429.62789,392.40162,39434.39424,141044.1034,,793.0648181,5361.240506,82.4043402,8281.22279,29619.26171,,2175.489526,17062.10903,215.820891,21688.91683,77574.25685,,988.8588755,31868.94453,78.480324,7886.878848,28208.82067,,1299360.562,8748025.273,136555.7638,13723169.2,49083347.97,,57.35381478,462.0996957,5.68982349,571.7987165,2045.139499,,19.77717751,637.3788906,1.56960648,157.737577,564.1764134,1380.639665
oil_tanker,2018,0,18.35,11.91,0.26,6.18,9.11,4.9,18.74,15539.6,3107.9,FALSE,SV,92.2,111.0249868,2302.783677,36.8472624,1204.267739,2320.84608,,101.9740368,2115.056747,32.9686032,1077.502714,2076.546493,,1846.393802,27025.12424,387.86592,12676.50252,24429.95874,,203.3075448,2050.833021,81.4518432,2662.065529,5130.291335,,686.2662372,13726.60687,213.326256,6972.076386,13436.47731,,545.8419082,21816.49592,77.573184,2535.300504,4885.991748,,333042.4697,3339153.071,134977.3402,4411422.877,8501625.642,,15.74865302,230.5084126,5.62405584,183.8092865,354.2344017,,10.91683816,436.3299185,1.55146368,50.70601008,97.71983496,597.2240654
general_cargo_ship,1997,0,27.4,20.93,0.27,6.2,8.79,4.88,16.87,12383.8,2476.8,TRUE,C3,422.3,68.98827412,288.4559729,21.6001728,1312.95168,4432.270752,,62.34769158,260.6901574,19.3264704,1174.74624,3965.715936,,8678.162989,45629.60536,1568.854656,95361.7536,321922.823,,201.0431633,819.7792002,47.7477504,2902.31424,9797.651136,,619.125537,2780.298534,125.053632,7601.2992,25660.51488,,402.0295695,2276.648198,45.474048,2764.1088,9331.09632,,329389.9209,1343129.513,79124.84352,4809549.312,16236107.6,,19.06566111,100.2468603,3.29686848,200.397888,676.5044832,,8.040591389,45.53296396,0.90948096,55.282176,186.6219264,296.3871387
general_cargo_ship,2022,0,24.81,19.19,0.25,5.37,9.49,5.64,15.65,42728.1,8545.6,TRUE,SV,185.9,236.0623237,783.2282923,69.00572,3923.584056,14021.15047,,217.1268432,720.4024934,61.74196,3510.575208,12545.2399,,7802.847063,48585.28444,726.376,41300.8848,147591.0576,,993.3148166,4694.107422,152.53896,8673.185808,30994.1221,,3510.804814,1417.607769,399.5068,22715.48664,81175.08168,,940.8194719,6443.671676,145.2752,8260.17696,29518.21152,,1627450.959,7690844.329,252778.848,14372707.91,51361688.04,,69.07282199,311.444131,10.532452,598.8628296,2140.070335,,18.81638944,128.8734335,2.905504,165.2035392,590.3642304,906.1630966
other_ship,2023,0,19.37,13.1,0.27,6,8.87,5.05,14.63,43352.2,8670.4,TRUE,C3,1796.7,370.7387537,1640.434925,75.6145584,4447.9152,9711.28152,,341.000351,1508.849236,67.6551312,3979.7136,8689.04136,,8003.282412,49232.30419,795.94272,46820.16,102224.016,,1087.903813,4675.999096,167.1479712,9832.2336,21467.04336,,3213.834398,15651.20839,437.768496,25751.088,56223.2088,,1786.912794,12302.72704,159.188544,9364.032,20444.8032,,1782425.947,7661175.576,276988.0666,16293415.68,35573957.57,,89.26738075,549.1295467,11.54116944,678.89232,1482.248232,,35.73825588,246.0545407,3.18377088,187.28064,408.896064,881.1532715
reefer_ship,2021,0,28.95,23.5,0.21,5.24,11.38,5.78,18.22,16564.5,3312.9,FALSE,C3,1934.7,158.4969469,2243.765771,26.436942,2209.876571,9910.705995,,145.783288,2063.784559,23.654106,1977.257984,8867.473785,,2203.700865,21037.98858,278.2836,23261.85864,104323.221,,339.8784796,2722.440974,58.439556,4884.990314,21907.87641,,932.3349815,8664.148657,153.05598,12794.02225,57377.77155,,423.7886279,16183.06814,55.65672,4652.371728,20864.6442,,556858.2571,4442252.203,96842.6928,8095126.807,36304480.91,,24.57974042,234.654488,4.0351122,337.2969503,1512.686705,,8.475772559,323.6613627,1.1131344,93.04743456,417.292884,843.5905882
general_cargo_ship,1990,0,26.1,19.47,0.23,6.4,10.4,4.73,15.76,6327.6,1265.5,TRUE,SV,1437.3,46.14151501,77.79630625,9.4013995,692.4816,2106.658868,,41.70008575,70.30789174,8.4117785,619.5888,1884.905303,,6293.279415,26301.41375,682.83849,50296.032,153009.9599,,172.7347951,478.525014,20.782041,1530.7488,4656.824865,,763.6581746,144.5132624,54.429155,4009.104,12196.44608,,148.4658554,700.6703631,19.79242,1457.856,4435.0713,,283009.3775,784017.2923,34438.8108,2536669.44,7717024.062,,12.12819664,31.74912583,1.43495045,105.69456,321.5426693,,2.969317108,14.01340726,0.3958484,29.15712,88.701426,135.2371188
container_ship,1997,0,16.98,10.58,0.22,6.18,10.92,4.9,19.61,22178,4435.6,FALSE,C3,898.4,167.0043048,2914.979119,24.1030504,2499.97513,4279.892698,,150.9290241,2634.392894,21.5658872,2236.819853,3829.377677,,11454.90126,130683.6439,1750.642608,181577.141,310855.3644,,354.7430256,2829.597257,53.2804272,5526.260813,9460.815437,,477.1021981,10018.13852,139.543976,14473.54022,24778.32614,,497.0867714,22644.4759,50.743264,5263.105536,9010.300416,,575677.0324,4607926.324,88293.27936,9157803.633,15677922.72,,25.16607095,287.1080055,3.67888664,381.5751514,653.2467802,,9.941735427,452.8895179,1.01486528,105.2621107,180.2060083,749.3142376
bulk_carrier,1994,0,25.17,18.73,0.27,6.17,8.86,4.91,16.72,35051.7,7010.3,FALSE,SV,182.5,292.3006505,4434.65062,61.1368263,3698.178611,11226.39957,,264.164759,4007.785854,54.7013709,3308.896652,10044.6733,,19703.57326,211099.2497,4440.464226,268604.5517,815391.127,,615.5113519,5380.719642,135.1445634,8174.921139,24816.25169,,1206.379155,22961.86302,353.950047,21410.50775,64994.94491,,957.5778886,31984.73481,128.709108,7785.63918,23634.52542,,999204.3627,8779809.704,223953.8479,13547012.17,41124074.23,,43.28815337,463.7786547,9.33141033,564.4588406,1713.503093,,19.15155777,639.6946961,2.57418216,155.7127836,472.6905084,1289.823728
general_cargo_ship,2014,0,18.7,12.09,0.22,6.39,10.82,4.74,19,7831.1,1566.2,TRUE,SV,1621.7,29.15440058,53.75776206,11.1294172,855.685539,1618.973109,,26.81581229,49.44564211,9.9578996,765.613377,1448.554887,,4476.726139,15174.00048,615.04674,47287.88505,89469.56655,,133.9677001,342.7164163,24.6018696,1891.515402,3578.782662,,363.9925162,102.5585286,64.433468,4953.96891,9373.00221,,136.8153688,512.7926428,23.430352,1801.44324,3408.36444,,219493.2144,561507.9439,40768.81248,3134511.238,5930554.126,,9.227083015,22.53179794,1.69870052,130.6046349,247.1064219,,2.736307377,10.25585286,0.46860704,36.0288648,68.1672888,117.6569209
general_cargo_ship,1995,0,22,15.93,0.27,5.8,8.76,5.22,14.09,23569.6,4713.9,FALSE,SV,1498.3,285.9808298,3171.685876,41.1099219,2337.62301,6420.402508,,258.4532633,2866.38991,36.7825617,2091.55743,5744.570665,,20186.88211,167912.7817,2985.878538,169785.2502,466323.9717,,613.2530095,4933.741309,90.8745642,5167.37718,14192.4687,,1682.240176,17549.02665,238.004811,13533.6069,37170.75137,,764.6546253,19498.06891,86.547204,4921.3116,13516.63686,,1004756.178,8037792.173,150592.135,8563082.184,23518948.14,,44.34996826,368.8992931,6.27467229,356.795091,979.9561724,,15.29309251,389.9613783,1.73094408,98.426232,270.3327372,775.744384
ro_ro_ship,2017,0,21,14.85,0.26,5.89,9.07,5.14,14.18,15581,3116.2,FALSE,SV,265.9,198.2455515,1994.356163,23.091042,1569.302739,3956.561235,,182.3435019,1834.38107,20.660406,1404.112977,3540.081105,,2756.355261,20796.76213,243.0636,16518.9762,41648.013,,425.1147922,3102.336666,51.043356,3468.985002,8746.08273,,1166.150303,11034.82843,133.68498,9085.43691,22906.40715,,530.0683194,12260.38625,48.61272,3303.79524,8329.6026,,696509.7717,5054163.932,84586.1328,5748603.718,14493508.52,,30.74396252,231.9638853,3.5244222,239.5251549,603.8961885,,10.60136639,245.207725,0.9722544,66.0759048,166.592052,489.4493026
general_cargo_ship,1999,0,18.97,13.89,0.25,4.83,9.45,6.27,14.81,44149.2,8829.8,TRUE,SV,1214.1,300.2774579,1240.603149,71.300635,3646.398357,10486.22633,,271.3737454,1121.186803,63.795305,3262.566951,9382.413033,,45041.61869,348152.046,5178.6777,264843.6701,761631.1756,,1184.335356,7007.700691,157.61193,8060.459526,23180.07926,,4888.971216,2135.902122,412.79315,21110.72733,60709.73139,,1060.949765,8980.49756,150.1066,7676.62812,22076.26596,,1940419.772,11481444.77,261185.484,13357332.93,38412702.77,,83.15552215,469.2512239,10.8827285,556.5555387,1600.529282,,21.21899531,179.6099512,3.002132,153.5325624,441.5253192,798.8889601
other_ship,1998,0,20.94,14.56,0.24,6.14,9.68,4.93,17.86,42102.5,8420.5,TRUE,C3,487.2,231.6504596,843.9026463,65.275716,4420.509885,10482.51204,,209.3525544,762.6713756,58.404588,3955.193055,9379.08972,,28244.01326,133493.3173,4741.07832,321068.6127,761361.4008,,683.8346021,2398.334239,144.293688,9771.65343,23171.86872,,2070.519769,8134.00141,377.91204,25592.42565,60688.2276,,1295.080353,6660.52923,137.42256,9306.3366,22068.4464,,1120397.341,3929440.387,239115.2544,16193025.68,38399096.74,,62.05124125,293.2807728,9.9631356,674.7094035,1599.962364,,25.90160705,133.2105846,2.7484512,186.126732,441.368928,789.3563028
cruise_ship,1995,0,22.04,15.18,0.22,6.64,10.93,4.56,16.54,43880.5,8776.1,FALSE,C3,624.8,520.9425422,8323.323875,293.472784,8857.542208,20249.6221,,470.7983403,7522.148315,262.580912,7925.169344,18118.08293,,36772.41475,373149.2572,21315.39168,643337.2762,1470762.026,,1117.101387,8079.527654,648.729312,19579.83014,44762.32253,,3064.367896,28605.42326,1699.05296,51280.50752,117234.6542,,1392.894498,64658.20136,617.83744,18647.45728,42630.78336,,1830263.37,13157302.89,1075037.146,32446575.67,74177563.05,,80.78788088,819.7976106,44.7932144,1351.940653,3090.731794,,27.85788996,1293.164027,12.3567488,372.9491456,852.6156672,2558.943479
general_cargo_ship,2017,0,27.04,20.62,0.22,6.2,10.59,4.88,17.13,45978.7,9195.7,TRUE,SV,650.5,241.3406769,456.0149545,65.3446442,4874.64057,16212.11106,,221.9817991,419.4362148,58.4662606,4361.52051,14505.57305,,7581.032156,31872.93424,687.83836,51312.006,170653.8006,,996.7193097,2907.185958,144.4460556,10775.52126,35837.29813,,3838.315776,869.9808353,378.311098,28221.6033,93859.59033,,908.1942684,4349.904176,137.567672,10262.4012,34130.76012,,1633028.894,4763145.073,239367.7493,17856578.09,59387522.61,,69.30956259,191.1321532,9.97365622,744.024087,2474.480109,,18.16388537,86.99808353,2.75135344,205.248024,682.6152024,995.7765487
ro_ro_ship,2009,0,18.3,10.64,0.22,7.44,10.5,4.07,20.13,47845.4,9569.1,FALSE,SV,1416,321.246859,4010.829155,59.998257,6087.095892,8705.201652,,295.4783944,3689.104891,53.682651,5446.348956,7788.864636,,16939.96457,143032.6939,3315.69315,336392.1414,481076.9334,,664.9160167,3893.349046,132.627726,13455.68566,19243.07734,,1366.983437,18483.53705,347.35833,35241.08148,50398.53588,,1097.960667,31157.38412,126.31212,12814.93872,18326.74032,,1089401.055,6340218.742,219783.0888,22297993.37,31888528.16,,46.78656881,395.0426785,9.1576287,929.0830572,1328.688673,,21.95921333,623.1476823,2.5262424,256.2987744,366.5348064,1270.466719
other_ship,1994,0,26.76,20.01,0.22,6.53,10.77,4.64,17.06,26142.2,5228.4,TRUE,C3,919,202.9446996,533.0793681,37.1530104,2919.094146,8945.034282,,183.4099156,481.7669156,33.2421672,2611.821078,8003.451726,,21392.75892,84325.52442,2698.481808,212018.4169,649691.9636,,597.6630963,1514.98814,82.1277072,6452.734428,19773.23368,,1750.895447,5138.114391,215.096376,16900.01874,51787.04058,,926.0934596,4207.346343,78.216864,6145.46136,18831.65112,,979213.6017,2482162.614,136097.3434,10693102.77,32767072.95,,46.99924308,185.2606218,5.67072264,445.5459486,1365.294706,,18.52186919,84.14692686,1.56433728,122.9092272,376.6330224,603.7753829
bulk_carrier,2004,0,22.73,17.14,0.25,5.34,9.31,5.67,18.91,24069.9,4814,TRUE,SV,1407.6,60.42864712,246.2154698,38.87305,2197.92798,7054.77258,,55.58142944,226.4655658,34.78115,1966.56714,6312.16494,,13141.34572,76934.53829,2496.059,141130.1124,452990.6604,,308.1178802,1514.471147,85.9299,4858.57764,15594.76044,,308.0676128,457.3661977,225.0545,12724.8462,40843.4202,,355.4626301,2217.53308,81.838,4627.2168,14852.1528,,504821.5644,2481315.57,142398.12,8051357.232,25842745.87,,20.82508338,100.4819677,5.933255,335.473218,1076.781078,,7.109252603,44.3506616,1.63676,92.544336,297.043056,442.6840662
general_cargo_ship,2000,0,25.67,19.39,0.27,6.01,8.6,5.04,15.02,27291.9,5458.4,TRUE,C3,381,196.5795289,950.2667064,47.6027064,2804.826132,9049.181148,,180.8111175,874.0421043,42.5918952,2509.581276,8096.635764,,21093.70825,133820.6551,3056.594832,180099.3622,581052.6842,,582.3938267,2708.700109,105.2270352,6200.141976,20003.45306,,1734.525255,9066.389667,275.594616,16238.46708,52389.99612,,1023.563548,7126.690442,100.216224,5904.89712,19050.90768,,954196.3695,4437945.066,174376.2298,10274520.99,33148579.36,,50.1407819,318.0982786,7.26567624,428.1050412,1381.190807,,20.47127096,142.5338088,2.00432448,118.0979424,381.0181536,664.1255003
bulk_carrier,1996,0,19.15,11.74,0.2,7.21,11.62,4.2,18.12,12040.3,2408.1,FALSE,SV,1726,118.7552216,1473.720073,15.556326,1484.485286,2417.178537,,107.3242377,1331.864665,13.918818,1328.223677,2162.738691,,8382.721525,66069.4644,1129.88052,107820.5102,175563.4937,,254.6569191,1430.553738,34.387668,3281.493789,5343.236766,,698.5601271,6791.503332,90.06294,8594.388495,13994.19153,,317.5273305,11448.32168,32.75016,3125.23218,5088.79692,,417230.9123,2329619.952,56985.2784,5437903.993,8854506.641,,18.41658517,145.1526112,2.3743866,226.5793331,368.9377767,,6.35054661,228.9664337,0.6550032,62.5046436,101.7759384,400.2525655
